MSN,Timestamp,Workload Energy Consumption (kWh),Description,Unit,Column_Order,Value
WSICBUS,202304,3.936987104,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.433
WSICBUS,202305,4.108147714,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.017
WSICBUS,202306,3.621922626,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.358
WSICBUS,202307,3.66119578,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.492
WSICBUS,202308,3.633645955,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,12.398
WSICBUS,202309,3.485052755,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,11.891
WSICBUS,202310,4.019343494,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.714
WSICBUS,202311,3.950762016,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,13.48
WSICBUS,202312,4.207796014,Waste Energy Consumed by the Industrial Sector,Trillion Btu,6,14.357
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
EMICBUS,197301,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197302,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197303,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197304,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197305,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197306,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197307,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197308,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197309,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197310,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197311,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197312,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
,,,,,,
EMICBUS,197401,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197402,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197403,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197404,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197405,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197406,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197407,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197408,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197409,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197410,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197411,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197412,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
,,,,,,
EMICBUS,197501,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197502,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197503,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197504,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197505,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197506,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197507,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197508,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197509,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197510,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197511,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197512,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
,,,,,,
EMICBUS,197601,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197602,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197603,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197604,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197605,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197606,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197607,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197608,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197609,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197610,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197611,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197612,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
,,,,,,
EMICBUS,197701,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197702,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197703,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197704,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197705,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197706,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197707,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197708,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197709,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197710,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197711,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197712,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
,,,,,,
EMICBUS,197801,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197802,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197803,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197804,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197805,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197806,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197807,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197808,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197809,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197810,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197811,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197812,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
,,,,,,
EMICBUS,197901,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197902,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197903,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197904,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197905,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197906,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197907,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197908,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197909,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197910,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197911,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,197912,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
,,,,,,
EMICBUS,198001,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,198002,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,198003,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,198004,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,198005,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,198006,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,198007,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,198008,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,198009,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,198010,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,198011,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
EMICBUS,198012,#VALUE!,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,Not Available
,,,,,,
EMICBUS,198101,0.002051583,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.007
EMICBUS,198102,0.002051583,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.007
EMICBUS,198103,0.002051583,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.007
EMICBUS,198104,0.002051583,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.007
EMICBUS,198105,0.002051583,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.007
EMICBUS,198106,0.002051583,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.007
EMICBUS,198107,0.002051583,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.007
EMICBUS,198108,0.002051583,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.007
EMICBUS,198109,0.002051583,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.007
EMICBUS,198110,0.002051583,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.007
EMICBUS,198111,0.002051583,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.007
EMICBUS,198112,0.002051583,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.007
,,,,,,
EMICBUS,198201,0.004982415,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.017
EMICBUS,198202,0.004689332,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.016
EMICBUS,198203,0.004982415,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.017
EMICBUS,198204,0.004982415,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.017
EMICBUS,198205,0.004982415,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.017
EMICBUS,198206,0.004982415,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.017
EMICBUS,198207,0.004982415,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.017
EMICBUS,198208,0.004982415,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.017
EMICBUS,198209,0.004982415,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.017
EMICBUS,198210,0.004982415,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.017
EMICBUS,198211,0.004982415,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.017
EMICBUS,198212,0.004982415,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.017
,,,,,,
EMICBUS,198301,0.007620164,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.026
EMICBUS,198302,0.006740914,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.023
EMICBUS,198303,0.007620164,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.026
EMICBUS,198304,0.007327081,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.025
EMICBUS,198305,0.007620164,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.026
EMICBUS,198306,0.007327081,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.025
EMICBUS,198307,0.007620164,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.026
EMICBUS,198308,0.007620164,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.026
EMICBUS,198309,0.007327081,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.025
EMICBUS,198310,0.007620164,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.026
EMICBUS,198311,0.007327081,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.025
EMICBUS,198312,0.007620164,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.026
,,,,,,
EMICBUS,198401,0.012895662,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.044
EMICBUS,198402,0.012016413,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.041
EMICBUS,198403,0.012895662,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.044
EMICBUS,198404,0.012602579,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.043
EMICBUS,198405,0.012895662,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.044
EMICBUS,198406,0.012602579,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.043
EMICBUS,198407,0.012895662,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.044
EMICBUS,198408,0.012895662,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.044
EMICBUS,198409,0.012602579,"Fuel Ethanol, Excluding Denaturant, Consumed by the Industrial Sector",Trillion Btu,7,0.043
